Date,Ta (°C),Tm (°C),P (kW),I (W/m2)
2012-05-15,16.74975,17.792499999999997,2585.8162152173913,3130.37121710145
2012-05-16,21.45075,29.21441666666667,6292.947466666667,8028.273938666666
2012-05-17,14.956,17.796416666666666,4205.091737681159,5149.192766782609
2012-05-18,19.05625,22.23125,6541.968352173913,8483.054060405797
2012-05-19,20.890774999999998,25.672833333333333,6535.321647174474,8289.868545082425
2012-05-20,22.379166666666663,29.092250000000007,5500.1542375,6955.318056666666
2012-05-21,24.226416666666665,30.809666666666665,5362.464695833333,6892.7043546666655
2012-05-22,21.284833333333335,27.325916666666668,6252.239858333332,7894.683103
2012-05-23,20.494416666666666,23.45133333333333,3538.0498666666667,4493.707291666667
2012-05-24,21.305,25.32341666666667,5356.2622875,6715.640540333333
2012-05-25,24.155166666666666,28.360333333333333,5857.564820833334,7566.205471999999
2012-05-26,21.566000000000003,23.610416666666666,4565.295691666667,5794.916218333334
2012-05-27,20.717416666666665,23.469833333333334,4082.6974199947585,5032.7068364863735
2012-05-28,21.724333333333334,24.940083333333334,5438.478993115041,6798.7997260760785
2012-05-29,23.0925,33.03325,6018.542868627451,7563.972135843138
2012-05-30,24.021166666666666,35.42866666666666,5965.026420588236,7562.854942117647
2012-05-31,20.865085722225643,23.043219584249087,3827.8359843526137,5019.833634760245
2012-06-01,27.701083333333333,35.300749999999994,5955.465930833333,7623.7655817999985
2012-06-02,27.067,37.003083333333336,6298.460200943395,8080.388775320755
2012-06-03,28.530416666666667,37.89566666666667,6392.736238993711,8200.044349157233
2012-06-04,25.403550000000003,28.85471666666667,5516.793288326248,7062.17886577085
2012-06-05,22.262999999999998,23.50358333333333,4439.049891666667,5595.774961
2012-06-06,24.315166666666663,31.011499999999998,5887.818881632654,7436.2464971972795
2012-06-07,27.986416666666663,40.50875,6093.222472619048,7874.232340258504
2012-06-08,31.507333333333328,42.95591666666667,6143.548023529412,8055.637072235294
2012-06-09,33.96725,42.95583333333333,5745.821776470588,7337.484594980391
2012-06-10,32.20191666666666,43.4015,6190.85968627451,8126.794264862746
2012-06-11,30.450016666666663,38.16441666666667,5193.002488077489,6651.556777424027
2012-06-12,32.149,40.97566666666667,6264.287179166666,8121.966181333333
2012-06-13,30.27208333333333,37.30200000000001,6264.603654166666,8240.218968
2012-06-14,27.533250000000002,32.626000000000005,6552.169212499999,8517.568219666668
2012-06-15,27.940999999999995,30.921583333333334,6186.7301285213525,7960.188617137107
2012-06-16,28.0615,31.502166666666664,6552.450329179332,8471.312187116517
2012-06-17,29.649583333333332,34.25508333333333,6409.990223333334,8319.181427733332
2012-06-18,29.747499999999995,35.18333333333333,6352.788081632654,8315.921117578231
2012-06-19,30.873166666666666,35.4975,6274.864837414966,8179.231296653062
2012-06-20,32.47516666666667,37.91966666666667,6059.487024286549,7928.562514014607
2012-06-21,35.5,44.601400000000005,6284.1966484501345,8318.18080059479
2012-06-22,35.30591666666666,36.355333333333334,5276.954338235295,7025.386804
2012-06-23,31.63158333333333,36.264250000000004,6103.638406862745,7997.1877632156875
2012-06-24,32.419916666666666,36.77641666666667,6030.899582296919,7881.285794429131
2012-06-25,31.459,40.66175,5904.451981481481,7805.457157185185
2012-06-26,31.7485,37.70625,1542.6023740740739,7641.435939703703
2012-06-27,29.79808333333333,33.09368333333333,5136.425805434782,8250.41255884058
2012-06-28,30.222249999999995,36.425583333333336,6134.595292753624,8098.040000637681
2012-06-29,31.641,39.24841666666667,6050.989735504469,8027.467421088122
2012-06-30,33.90683333333334,40.80983333333333,5825.357722202188,7721.654188550162
2012-07-01,33.897666666666666,41.62483333333333,5896.750101360544,7856.888664761904
2012-07-02,35.36075,45.07833333333333,5595.39453,7457.743582666665
2012-07-03,34.05125,45.374750000000006,4990.737873850575,7773.289809733334
2012-07-04,36.0,45.642250000000004,7259.299455660374,9633.376459194971
2012-07-05,36.0,45.591,5980.778599999997,8087.732037333334
2012-07-06,33.047916666666666,40.95279166666667,5738.09211426025,7736.039800491979
2012-07-07,32.11541666666667,36.913250000000005,5237.289124829932,7069.669553632653
2012-07-08,32.94291666666666,37.5965,6018.761839795918,8164.135651183675
2012-07-09,35.069916666666664,41.73916666666666,5894.074785034014,8077.566528136054
2012-07-10,35.61291666666666,41.387166666666666,5385.776053061224,7400.520496734694
2012-07-11,35.700833333333335,43.74208333333334,5549.338702267574,7711.8710265759655
2012-07-12,36.44016666666667,46.39783333333333,5051.113591797926,6976.2301244266555
2012-07-13,35.03866666666666,43.91683333333334,4576.306533333333,6468.554283999999
2012-07-14,34.739999999999995,42.53516666666667,5688.239352173912,7885.247250028985
2012-07-15,36.589083333333335,44.79350000000001,5502.642031884058,7665.542229043479
2012-07-16,32.77083333333333,36.471999999999994,5869.961923913043,8020.660382144928
2012-07-17,28.472375,31.69675,5960.676167962611,8049.838182425381
2012-07-18,29.6605,33.290083333333335,5938.344240196079,8073.8758210980395
2012-07-19,30.493499999999997,35.535,5859.804783962264,7991.545754113207
2012-07-20,33.070416666666674,42.98083333333334,5661.940407783019,7856.433901113207
2012-07-21,36.51858333333334,49.114916666666666,5484.203906410256,7606.259875846154
2012-07-22,32.094833333333334,36.193999999999996,5490.80532327044,7592.204054339622
2012-07-23,27.780416666666667,31.91916666666667,3785.5052635220122,5008.540013056603
2012-07-24,24.675333333333334,26.060583333333334,3959.6255005747134,4612.559217655174
2012-07-25,28.148166666666665,37.72874999999999,4636.179331957344,5814.248078464397
2012-07-26,27.519250000000003,31.838500000000003,5951.725676124819,7613.590831055636
2012-07-27,28.87775,33.324,6167.911764835369,7841.412848125786
2012-07-28,30.329,36.02333333333334,6060.2075888888885,7819.707548
2012-07-29,33.81875,43.39258333333333,5520.781058695653,7202.804068115941
2012-07-30,33.199,38.44458333333333,6090.4270224637685,7865.642916038647
2012-07-31,25.224500000000003,26.67216666666667,1077.3030987421384,3032.833456
2012-08-01,30.192833333333333,34.806583333333336,5877.156233333332,7527.607197777778
2012-08-02,30.359,35.559250000000006,5837.747022222222,7548.305257894737
2012-08-03,30.608,50.89208333333333,628.9734290566038,6994.873875627672
2012-08-04,32.96191666666667,43.03175,5413.284930188679,7433.851845786165
2012-08-05,33.89983333333333,41.69608333333333,5681.571078616353,7395.416797584906
2012-08-06,33.178416666666664,42.08566666666667,5482.260172784448,7086.0992909616925
2012-08-07,32.992000000000004,37.33691666666667,5638.558601449276,7165.550263652173
2012-08-08,33.64316666666667,36.410583333333335,5684.6554934782625,7305.293651014492
2012-08-09,30.99425,35.02483333333333,5949.347031884058,7626.513250202899
2012-08-10,30.275916666666667,34.03183333333333,5798.916400354608,7337.737681021277
2012-08-11,28.041249999999998,29.284166666666668,4967.8652304457955,6269.971030435664
2012-08-12,29.14675,33.6435,5844.991595833333,7438.826138999999
2012-08-13,29.612833333333334,36.80558333333333,4938.531743197279,6291.265396136054
2012-08-14,26.005499999999998,25.09616666666667,2182.827129019947,2695.189610647942
2012-08-15,29.371666666666666,35.652833333333334,4973.32902037037,6450.153004148148
2012-08-16,31.18208333333333,38.37349999999999,5487.53503939394,7121.421665575757
2012-08-17,30.27375,34.50516666666667,5699.143398148147,7285.1091799999995
2012-08-18,30.733999999999998,33.40725,5592.680951851853,7143.2501133333335
2012-08-19,27.133249999999997,27.018,4197.1941,5366.241154666666
2012-08-20,29.695833333333333,31.73608333333333,5459.963875925926,6988.789581333333
2012-08-21,29.74983333333333,32.99208333333333,5464.00512962963,7057.606641333334
2012-08-22,31.816166666666668,38.39983333333333,4680.507383333334,7125.503757333333
2012-08-23,33.08558333333333,39.470499999999994,5314.466014814814,6989.669669333333
2012-08-24,33.05375,40.693416666666664,4943.7738,6506.037998666667
2012-08-25,33.17175,38.89941666666667,5437.319100000001,7149.719870666667
2012-08-26,32.37375,37.897999999999996,5323.069249999999,6980.725800000001
2012-08-27,27.64458333333333,30.844249999999995,5736.04705,7237.332868
2012-08-28,27.21916666666667,29.527500000000003,5736.9925,7344.216073333333
2012-08-29,27.499416666666665,31.378416666666666,5108.384883333333,7211.085102666666
2012-08-30,28.89,34.504333333333335,5318.488168794326,6866.17255346383
2012-08-31,20.865085722225643,23.043219584249087,3827.8359843526137,5019.833634760245
2012-09-01,29.355916666666666,33.8425,5175.132066666665,6655.116086666667
2012-09-02,29.58833333333333,32.96158333333334,4494.46075,5739.207912000001
2012-09-03,30.085833333333333,34.73733333333334,4601.436720833333,5888.215530333333
2012-09-04,28.801583333333333,31.684583333333332,3240.0887833333336,4057.8192053333337
2012-09-05,28.141416666666665,32.42458333333333,5036.669766666667,6710.944657333334
2012-09-06,26.199583333333333,27.462083333333332,4753.5241792940415,6162.158961338876
2012-09-07,27.24833333333333,29.0112,4914.431178121775,6334.754383310628
2012-09-08,27.602600000000002,33.71608333333334,4233.01706749409,5379.463917815603
2012-09-09,25.478,26.37441666666667,4853.7397666666675,6311.838089333334
2012-09-10,26.890749999999997,31.079,4567.755299999999,5983.274207999999
2012-09-11,21.689666666666664,21.584583333333335,3013.8279833333336,3782.3374679999997
2012-09-12,25.394416666666668,30.1995,4789.241233333334,6103.049316
2012-09-13,26.302999999999997,27.926166666666663,3464.2290500000004,4286.125796
2012-09-14,22.016916666666667,25.264166666666668,3697.376716666666,4486.528973061225
2012-09-15,21.478666666666665,20.8,3506.9020833333334,4246.638274666667
2012-09-16,22.899833333333333,24.436333333333334,4960.185383333333,6227.436622666667
2012-09-17,22.993916666666667,25.63283333333333,3464.226363333333,4202.058034666667
2012-09-18,23.38283333333333,24.983999999999998,4660.775433333333,5839.4197
2012-09-19,24.1495,28.37075,3925.5483525372574,4820.07145341192
2012-09-20,22.122166666666672,23.997499999999995,4231.694149999999,5327.625853333334
2012-09-21,19.700666666666663,21.438333333333333,5222.457433333333,6570.314298666666
2012-09-22,21.24383333333333,23.239166666666666,4920.975033333332,6327.423802666666
2012-09-23,23.96633333333333,27.005583333333334,4538.217883333334,5774.566609333333
2012-09-24,26.04333333333333,27.5805,4145.815733333333,5115.105214666666
2012-09-25,26.348583333333337,25.929583333333333,2877.680416666667,3587.7284568888886
2012-09-26,26.23525,27.907750000000004,3249.1895,4053.3323133333333
2012-09-27,26.37533333333333,28.027583333333336,4380.496483333333,5632.878917333333
2012-09-28,27.48141666666666,30.91375,4165.8765,5416.076994666666
2012-09-29,27.420250000000003,29.77641666666667,4218.369116666667,5466.809434666668
2012-09-30,27.204999999999995,28.25358333333333,4288.042416666666,5576.62766
2012-10-01,26.105583333333335,26.3635,3076.8453789473683,3950.327474385965
2012-10-02,24.000333333333334,25.26766666666667,2850.3540833333336,3708.8460906666674
2012-10-03,21.836,22.712666666666667,3191.4710999999998,4120.427125333334
2012-10-04,21.117666666666665,20.25633333333333,4014.1725333333334,5356.4908399999995
2012-10-05,20.03166666666667,19.234666666666666,2942.853818518188,3993.338643803802
2012-10-06,21.742166666666662,22.303874999999998,3738.0339,5016.068557333334
2012-10-07,22.061999999999998,21.881500000000003,3739.1072666666673,4903.758133333334
2012-10-08,21.952666666666666,21.759333333333334,3765.8614500000003,4817.931979999999
2012-10-09,20.707916666666662,20.726416666666665,2669.1593666666668,3433.3540106666674
2012-10-10,20.90208333333333,20.207916666666662,3109.557999999999,4108.196928
2012-10-11,21.18716666666667,20.178833333333333,2635.848339064559,3540.4348320685117
2012-10-12,20.35908333333333,20.88775,2539.9567333333334,3168.0746879999997
2012-10-13,19.257,18.9,987.3235333333334,1266.4392040000002
2012-10-14,22.4245,23.80558333333333,3841.1742666666664,4827.16208
2012-10-15,22.707916666666666,22.289916666666663,3060.901033333333,3692.948432
2012-10-16,21.061666666666667,20.727666666666664,1938.1519891154392,2395.715726894589
2012-10-17,18.842499999999998,17.261583333333334,3757.043383333333,4801.454864
2012-10-18,18.149833333333333,16.879166666666666,4139.653233333333,5263.299881333333
2012-10-19,18.662666666666667,17.647083333333335,4017.9274666666665,5139.514186666667
2012-10-20,19.047749999999997,17.677666666666667,3960.483933333334,4923.695076
2012-10-21,20.586166666666667,21.022500000000004,2414.2330619047616,3069.7057587482996
2012-10-22,18.769,18.153750000000002,3027.267362056737,3802.082195148936
2012-10-23,19.146516666666663,17.97586666666667,3164.7984504589494,4005.145011387388
2012-10-24,18.69633333333333,17.00216666666667,2654.9406666666664,3464.7972053333333
2012-10-25,17.993833333333335,16.479166666666664,2673.3817666666673,3415.337814666667
2012-10-26,19.3345,17.912916666666668,2357.268133333334,2998.8886733333334
2012-10-27,22.787208333333336,22.306900000000002,2070.6705791666664,2531.0659032380954
